datetime,gmx,gmvx,upper,lower,position
2021-02-05,6.282956289358687,11.378751979683168,7.483241441496489,0.4390712164815116,1.0
2021-02-12,6.577336323689094,11.014572618837947,7.520826128150166,0.42867831896987596,1.0
2021-02-19,6.488432955389435,10.72906472244502,7.555672560325679,0.4196722683341023,1.0
2021-02-26,6.537806246838189,10.310142560328158,7.594173843070504,0.4117493794505829,1.0
2021-03-05,6.177408487293441,9.362919987488834,7.624460594514778,0.40838126964648325,1.0
2021-03-12,4.813986991008495,8.334161903153872,7.632517385538991,0.4120221515374749,1.0
2021-03-19,3.5467153627649686,7.563414862967573,7.630244040112606,0.4081431113661167,1.0
2021-03-26,3.0629657402149064,7.241162985524274,7.623061328963129,0.39643738386662397,1.0
2021-04-02,3.0233977332439594,7.801408499644843,7.616604641679686,0.3845427520893083,1.0
2021-04-09,3.402534109376824,7.931429689292999,7.613942206803338,0.3793470876399372,1.0
2021-04-16,3.8622484131448216,8.060064620993238,7.614916210504433,0.38102498005730645,1.0
2021-04-23,3.9940520749324397,8.255686749043896,7.617531134421082,0.392967546123026,1.0
2021-04-30,3.7433326212422537,8.097630069554606,7.617963269388298,0.40737039586602286,1.0
2021-05-07,3.4385884098514397,8.302144666687687,7.617508137146251,0.41803160468144895,1.0
2021-05-14,3.5190208111941876,8.561236151493123,7.616387271239933,0.43290957504580874,1.0
2021-05-21,3.3695212864458566,8.592249665418588,7.6154221847178025,0.4441578354702642,1.0
2021-05-28,3.7018493034110196,8.91135109743261,7.615718486790776,0.4571686134474544,1.0
2021-06-04,4.019106611575198,9.30432930470806,7.618189432529782,0.46915472741951225,1.0
2021-06-11,4.029741149587405,9.233699426812414,7.620927243597226,0.47735786072672814,1.0
2021-06-18,3.896772573625061,9.0794866764444,7.622861022980736,0.4851764091053261,1.0
2021-06-25,3.5208133956430587,8.66080440801086,7.62318344052724,0.4917269290088031,1.0
2021-07-02,3.1515649473920613,8.128847954071354,7.621656047970916,0.5012922740764729,1.0
2021-07-09,2.7773541826412087,7.794404921973755,7.616908886332221,0.5164136819010556,1.0
2021-07-16,2.7392941481335846,7.636136450702601,7.609736911782777,0.5367066890817562,1.0
2021-07-23,2.493558854982613,7.464685175235766,7.5964309846358535,0.5670105059872821,1.0
2021-07-30,2.292991299962462,7.112682818600693,7.581500066862274,0.5985057001031522,1.0
2021-08-06,2.3825361273296304,6.947472967555142,7.564850725965432,0.6335399056312112,1.0
2021-08-13,2.3277381907535744,6.75575731012659,7.550954211597419,0.6630605978186628,1.0
2021-08-20,2.2833596434934167,6.624544261259933,7.542769235726983,0.6814462026858923,1.0
2021-08-27,2.7144920932659833,6.484626063655152,7.535949412938727,0.699848902010439,1.0
2021-09-03,2.8309918794216973,6.287421567364309,7.527086205758074,0.723453920226822,1.0
2021-09-10,3.140579598971505,6.202367271571433,7.515289897249794,0.7560090253788654,1.0
2021-09-17,3.5673248936910893,6.1623500152233035,7.504417393862498,0.7920967591357186,1.0
2021-09-24,3.534322003210457,6.5395088914147355,7.489239141546019,0.8355135786946857,1.0
2021-10-01,3.7005166967049794,7.182077086500747,7.474356997703574,0.8803885477876117,1.0
2021-10-08,3.673627884690678,8.011086510409829,7.459774203127052,0.9238733523921248,1.0
2021-10-15,3.808473262649586,8.846835250274342,7.445024175549104,0.9692633704192151,1.0
2021-10-22,4.024383681471469,9.587354094461396,7.431315652941338,1.0157642457009306,1.0
2021-10-29,3.9192983284246656,9.767602957995402,7.41705836730098,1.061047544695798,1.0
2021-11-05,3.496853835761597,9.728601960644331,7.3998643242765,1.1050357899064491,1.0
2021-11-12,3.048477258373428,10.195283215562492,7.381339174882918,1.1457757967599385,1.0
2021-11-19,2.564705792164942,10.899562696288116,7.3649817139136085,1.1782929779679998,1.0
2021-11-26,2.2443266191081723,11.298047081783094,7.353144599402771,1.200902787354042,1.0
2021-12-03,2.4401682323497527,11.833338311854055,7.339632087595304,1.2274016117381938,1.0
2021-12-10,2.815965320525873,11.651480201576348,7.323673802534566,1.260696366117262,1.0
2021-12-17,3.0302895373387218,11.50740648101233,7.308962060384833,1.293480503903985,1.0
2021-12-24,3.2761346160638047,11.250057956319152,7.292144358893687,1.3322110372957532,1.0
2021-12-31,3.3593341766945333,10.987319382371252,7.2721082449625225,1.3770412854680258,1.0
2022-01-07,2.815990226383263,11.181980912106365,7.246596987754494,1.4249273229584922,1.0
2022-01-14,2.4426973937549494,11.19453797971656,7.21576318374675,1.4775597877060966,1.0
2022-01-21,2.3147814366542607,11.06050616531096,7.186208638858533,1.526994454340977,1.0
2022-01-28,1.9892676652150212,10.727502569812973,7.170364952231788,1.553481076258187,1.0
2022-02-11,2.147066168999459,10.403897044932213,7.166534742393971,1.5605561891441018,1.0
2022-02-18,2.5627419580405855,10.241379425371528,7.16600333717452,1.5617421497291533,1.0
2022-02-25,2.462906749045023,10.45860565105205,7.171544141859658,1.54705188491958,1.0
2022-03-04,2.430509496874431,10.914480482453223,7.178316718238335,1.5228704357237213,1.0
2022-03-11,2.029706504573634,11.206716345840695,7.185840490191259,1.482393678387913,1.0
2022-03-18,1.161529253902013,11.51248709519727,7.203299080377559,1.4150000425509797,1.0
2022-03-25,0.5809667066367603,11.645349351240965,7.2272807582809,1.328770187437721,1.0
2022-04-01,0.5112387893608799,11.49524192896726,7.242672111982667,1.2446636361592627,1.0
2022-04-08,0.73627502984094,11.326975620036663,7.239726563205597,1.1757677887520797,1.0
2022-04-15,1.1908766183849866,11.182938122776392,7.1955609600403605,1.1408329533971728,1.0
2022-04-22,1.561428585342298,10.844955074263387,7.131405530411179,1.1264730015194622,1.0
2022-04-29,1.462315583254977,10.57569233608535,7.0549583333397194,1.119321282792035,1.0
2022-05-06,1.0854628308687784,10.210390308330815,6.993703857564528,1.0957747175800994,1.0
2022-05-13,0.9899779567406282,10.316208307310937,6.957313534071066,1.0553233795664814,1.0
2022-05-20,1.2666135002372578,10.949063730994622,6.93022575155226,1.0160440077758102,1.0
2022-05-27,1.387581627784542,9.912944480101164,6.925053925342351,0.970305035280699,1.0
2022-06-03,1.9091044557615087,8.912667392734932,6.923376002349178,0.9371187088466622,1.0
2022-06-10,2.4192343481018503,8.501819295931032,6.9242680875305105,0.918625705419386,1.0
2022-06-17,2.665390665635444,8.492093450150339,6.9252015586758775,0.9086305405928883,1.0
2022-06-24,3.427226133423289,8.441069608422096,6.9249478210731485,0.9076458223749029,1.0
2022-07-01,4.045611619668001,8.653915125060335,6.9244565368319,0.9073287353093642,1.0
2022-07-08,4.174557927093358,8.88190512181873,6.917111014182705,0.9064209299300594,1.0
2022-07-15,4.048266734130116,9.113147428079026,6.898287703840602,0.9074768526381551,1.0
2022-07-22,3.3811806037998404,9.345721395878465,6.87044095127297,0.9055566136170112,1.0
2022-07-29,2.3686895539641744,9.43335988496692,6.851345743069974,0.8861136365923215,1.0
2022-08-05,1.6049204720414683,9.591221417075516,6.842421093325015,0.8489538493136273,1.0
2022-08-12,1.2561629116996433,9.518449534137005,6.846217048348009,0.8015442798853178,1.0
2022-08-19,1.1182692352014605,9.530579449497118,6.858021879425244,0.7520841407617338,1.0
2022-08-26,1.3335123155240003,9.622055099270415,6.867304030225952,0.7103248263821977,1.0
2022-09-02,1.4803642298161879,9.65664892474358,6.875463416047442,0.674391980898096,1.0
2022-09-09,1.5873957913548586,9.971201862366957,6.88220500078164,0.6419133178243706,1.0
2022-09-16,1.7063395648637172,10.308231409145211,6.883344389597294,0.6096473927270578,1.0
2022-09-23,1.7142577532833576,10.443140198050424,6.880781735500429,0.5774020853228308,1.0
2022-09-30,1.7252426762689035,10.623118809198896,6.87699392735917,0.545842009451095,1.0
2022-10-14,1.5473481473666684,10.648964186108367,6.87423186198921,0.5106316200557819,1.0
2022-10-21,1.2521651741980067,10.274981345584093,6.880940267407504,0.4699422353747247,1.0
2022-10-28,0.8871463652275209,9.861532159185549,6.895289645228078,0.4227475044133149,1.0
2022-11-04,1.0607878853325274,8.956630619049077,6.907708090848629,0.38435415672355155,1.0
2022-11-11,1.4459808973443782,8.414227099029894,6.91512274843776,0.3569006079032775,1.0
2022-11-18,2.191658692334517,8.034414706041797,6.916305424455594,0.34382605371256547,1.0
2022-11-25,3.212206828818451,7.886008100380707,6.915951202482763,0.3428923156775352,1.0
2022-12-02,3.6548847216949345,8.47332659866368,6.9162764739661,0.3432176454469409,1.0
2022-12-09,4.105496565954198,8.898664123807917,6.920757798638677,0.34600323914159503,1.0
2022-12-16,4.219732126692265,9.55342849093084,6.92695498822186,0.3498336489836307,1.0
2022-12-23,4.051690335638361,10.159765434877944,6.931989950157023,0.35446942490813926,1.0
2022-12-30,3.9243600142804937,10.42351078956823,6.935964671190783,0.3589864960226179,1.0
2023-01-06,3.6136857130790987,10.44560742562684,6.936656752196308,0.3598613803556172,1.0
2023-01-13,3.6641514523311667,10.194755799582255,6.934611727616545,0.3584556946719277,1.0
2023-01-20,4.03341920415319,9.584879210326402,6.9314549435964805,0.3578020728914826,1.0
2023-02-03,4.249202433459744,9.092336272740505,6.926117367793871,0.35779617114120477,1.0
2023-02-10,4.286148971188273,8.86469566992846,6.917913464424436,0.35839158707536445,1.0
2023-02-17,3.8261182978229837,8.808430901364693,6.90845972539846,0.35704921833669356,1.0
2023-02-24,3.0956521541239255,9.05337784747734,6.90212650136953,0.3503226718341508,1.0
2023-03-03,2.9233586490355865,9.282757235942999,6.899017796045201,0.3434037634761111,1.0
2023-03-10,2.779434194000414,9.413873342099592,6.896583139124397,0.33543307848405624,1.0
2023-03-17,3.00211973942342,9.456067038588085,6.89423018451179,0.3301365318871978,1.0
2023-03-24,3.3690786318755266,9.479786063829676,6.8850018780948865,0.32576212794116755,1.0
2023-03-31,3.351456315931454,9.515510801541117,6.874381046345819,0.3213484635783952,1.0
2023-04-07,3.791292499803006,9.416213623469,6.872844092209273,0.32060452996101496,1.0
2023-04-14,4.142647877215605,9.302345206740716,6.874380130984458,0.3210167505599957,1.0
2023-04-21,4.272903366008231,9.417579865415304,6.8822694070152854,0.32638370365283187,1.0
2023-04-28,4.290027500473326,9.682193214321595,6.890303938179541,0.33182329347639783,1.0
2023-05-05,3.887204033099949,10.315963968738831,6.89111395576967,0.332280994125727,1.0
2023-05-12,3.398413695824917,10.923395780107514,6.888998455018255,0.3299533700742896,1.0
2023-05-19,3.189375190741523,10.999030090978145,6.883909919148572,0.32468974307968423,1.0
2023-05-26,2.958201670635694,10.87555741360984,6.878421046472556,0.31707942946360657,1.0
2023-06-02,2.7809334714777982,10.420099972370375,6.875279004755791,0.30877663809285805,1.0
2023-06-09,2.883734957858873,9.956876890451172,6.873178096954424,0.3028019628462233,1.0
2023-06-16,2.981263274195857,9.790748809662695,6.8725824272159795,0.3004183393247746,1.0
2023-06-23,3.1687196150900063,9.765229029283365,6.872845981658559,0.30138327578471236,1.0
2023-06-30,3.3604568129019547,9.94598801978552,6.873264208694923,0.3022295942644213,1.0
2023-07-07,3.3062978456076486,10.1476686613036,6.87053094772114,0.2991226454742213,1.0
2023-07-14,3.1266893733271632,10.321069552712425,6.862415457010433,0.29287010428029303,1.0
2023-07-21,2.8300972689251847,10.427766040990992,6.842627374759554,0.28483698756245346,1.0
2023-07-28,3.101799083784347,10.328713758269949,6.802682706943899,0.28834642135836663,1.0
2023-08-04,3.5653878413020648,10.086929684287728,6.752703513698373,0.3023504396768639,1.0
2023-08-11,3.7569749073198704,9.96550192472249,6.697513218598197,0.32151046210807976,1.0
2023-08-18,4.029144395218829,9.839440300038495,6.63788569767968,0.3461351146711933,1.0
2023-08-25,3.391823465030371,10.031870480381748,6.572261522382261,0.36870720076171315,1.0
2023-09-01,2.759075129576792,10.317961188933815,6.499861301192292,0.38866690360714706,1.0
2023-09-08,2.3747672686774197,10.449336621011778,6.415732158001112,0.41182182082389396,1.0
2023-09-15,2.070132781524643,10.498083649662698,6.33536918296284,0.42892123960657536,1.0
2023-09-22,2.3355884337634167,10.142707754611116,6.267384180960051,0.44245504409198677,1.0
2023-09-29,2.2040048831114007,10.265280859424147,6.213010210874932,0.4463424491682568,1.0
2023-10-13,2.0697428971591156,10.245504651215866,6.163706352681266,0.44578328207314133,1.0
2023-10-20,1.82941834630009,10.30500423887744,6.130148564353268,0.43341862221729643,1.0
2023-10-27,1.4456434220626628,10.552655243641048,6.104573285374202,0.41101997607980856,1.0
2023-11-03,1.5033383954964883,10.61758569969226,6.074516591504453,0.39222704660588814,1.0
2023-11-10,1.831099392559553,10.228335520760272,6.042732473689128,0.3801937947680467,1.0
2023-11-17,2.2593822534725594,9.74865317212922,6.000981300178856,0.38000047663448555,1.0
2023-11-24,2.4451724383295534,9.470852377259579,5.962743999918876,0.38078321295864814,1.0
2023-12-01,2.187730899766497,9.325469886924926,5.930645293483531,0.37531773436453486,1.0
2023-12-08,1.5264433477064745,9.641363137007959,5.9065850100479,0.35601137243588665,1.0
2023-12-15,0.7926720091331607,10.120201203325566,5.889329925268806,0.3199000350012149,1.0
2023-12-22,0.2801309701339856,10.544417362700445,5.867109514593769,0.27595649642174447,1.0
2023-12-29,0.4546584633417641,10.82861864711017,5.8300518630303895,0.24480972600541717,1.0
2024-01-05,0.8194496252025016,11.02665913972554,5.778834565987173,0.22986158959670844,1.0
2024-01-12,1.3088443670076522,11.199099463215395,5.7200131599587465,0.22869655373851172,1.0
2024-01-19,1.7038104155645792,11.301179932855318,5.661074041414315,0.23433583864482532,1.0
2024-01-26,1.6996374891019486,11.603195965493857,5.600430029120382,0.24152641444182743,1.0
2024-02-02,1.5816645619195941,12.182146367006506,5.525851950676268,0.25662769601184365,1.0
2024-02-09,1.9536622160244863,11.972997067395166,5.437922959197897,0.28688438091239776,1.0
2024-02-23,2.8137246380458043,11.51901076456972,5.333468776182726,0.3403676022247559,1.0
2024-03-01,3.7038548775239706,10.698409380256807,5.2440502427437305,0.39258093993041676,1.0
2024-03-08,4.94082567774908,9.08133412261362,5.195163119015594,0.42426126094561045,1.0
2024-03-15,5.505280040501467,8.685160788558424,5.1504719355144974,0.45520813312378916,0.0
2024-03-22,5.572998429465835,8.484922510359757,5.111863976251492,0.48207975231085065,0.0
2024-03-29,5.40505605208894,8.965847983569759,5.064116055340699,0.5153052348274221,0.0
2024-04-05,5.130143952657598,9.713400063625539,5.023070852716179,0.5429239690591756,0.0
2024-04-12,4.9683919552872435,10.054781644059693,5.027806669144893,0.5401677034545473,1.0
2024-04-19,4.918378480266878,10.417430885768777,5.059267525478567,0.5262922717042313,1.0
2024-04-26,5.159603774831453,10.281114475098411,5.103809730594298,0.5086300413912759,0.0
2024-05-03,5.199125600926167,10.321234489071792,5.14926249801918,0.4910712209879611,0.0
2024-05-10,5.882152623369194,10.163127683179846,5.214479829517455,0.4576438704383077,0.0
2024-05-17,6.414916526529519,10.010846383718013,5.293562680528631,0.4112875337012927,0.0
2024-05-24,6.392373893566354,10.164752983160975,5.3673897396725625,0.3682081901808725,0.0
2024-05-31,6.1819032025932295,10.45601408422358,5.435024017018046,0.33183763823732493,0.0
2024-06-07,5.623028456783355,11.022447063715454,5.485014081682445,0.30985321520025844,0.0
2024-06-14,4.790230055640939,11.600504302607531,5.509001433992583,0.3021634173061045,1.0
2024-06-21,4.2463025668990575,11.953515417898187,5.522427949445881,0.2999776874996436,1.0
2024-06-28,3.972649507750732,12.316185813756437,5.5266387205263605,0.29923871391069756,1.0
2024-07-05,3.5275584261607675,12.360774115832688,5.519301007251222,0.3002745273728302,1.0
2024-07-12,3.575088022660179,12.509590232960647,5.512363451226122,0.30138319715527473,1.0
2024-07-19,4.017800611145902,12.81407795208435,5.514397675064847,0.30090061482322605,1.0
2024-07-26,4.372151695455255,12.600168946119439,5.528572821730018,0.2976400617453909,1.0
2024-08-02,4.688648280078829,12.32876981396059,5.553579661893357,0.2923394181549601,1.0
2024-08-09,4.6735425541536255,11.96962987059727,5.580507803995099,0.2897213833803005,1.0
2024-08-16,4.116289872049342,11.321452730047868,5.595885403191357,0.2919975755162958,1.0
2024-08-23,3.705272812371877,11.19286976120516,5.605439658943821,0.2979781140893354,1.0
2024-08-30,3.3859115495078487,11.220090326057916,5.611214947311742,0.3062146237925081,1.0
2024-09-06,2.933831606822673,11.250527402514052,5.6131269884099355,0.31137047345704616,1.0
2024-09-13,2.228412056790047,11.395169141731888,5.613151450800171,0.31007259909292006,1.0
2024-09-20,1.8794324234013158,11.021496642064989,5.614015206097916,0.30403028969143,1.0
2024-09-27,3.1646983407091236,10.958367037976865,5.616809812871287,0.3070075578852789,1.0
2024-10-04,5.2605420782396966,10.782549116576469,5.657675848767162,0.29728960146142924,1.0
2024-10-11,7.357537546701257,10.755224688853268,5.774875615194663,0.23415339846636174,0.0
2024-10-18,8.92244725547483,10.77434876575267,5.965576580275965,0.11210784827972242,0.0
2024-10-25,9.609970475538498,11.216024423423098,6.187072781821878,-0.03149542413378015,0.0
2024-11-01,8.676934242723759,11.559314751152964,6.344281006178562,-0.12490342354150696,0.0
2024-11-08,9.268946189205387,12.20168408548522,6.526119151314689,-0.23500671861975153,0.0
2024-11-15,9.109027555567838,12.284066848852396,6.690940069603859,-0.33187181264073917,0.0
2024-11-22,8.664031699437068,11.936237081179781,6.826490060430263,-0.40793913657014924,0.0
2024-11-29,9.11776906085051,12.532051214869753,6.979933868074755,-0.4947358835425142,0.0
2024-12-06,8.37141121430217,13.383853959046737,7.100189620253618,-0.5524973103554718,0.0
2024-12-13,8.285136005084922,13.604760084161697,7.216779550862476,-0.6019505903654658,0.0
2024-12-20,8.299880224946875,13.599048734134461,7.3324960092762215,-0.6441391714358526,0.0
2024-12-27,8.101051728882517,13.649653641734924,7.438041270376362,-0.6745982131799115,0.0
2025-01-03,7.34649655725042,13.969053783023977,7.515919320657774,-0.6895746182702891,1.0
2025-01-10,6.621396227064741,14.704483087092878,7.571154308609511,-0.6960220304971698,1.0
2025-01-17,6.2636899785477835,15.09165195891541,7.61601558219316,-0.6994294522704458,1.0
2025-01-24,6.076140225949544,15.037024750024953,7.654920807522327,-0.7024371697805631,1.0
2025-01-31,6.235668557598661,14.396910054598361,7.696600651135089,-0.7072409315868637,1.0
2025-02-07,6.657278755496311,13.45237007355622,7.750134082870893,-0.7115270744878832,1.0
2025-02-14,6.9825699442418365,12.89954066071081,7.811753024711587,-0.7149425220915666,1.0
2025-02-21,7.28542791089061,12.546311268919045,7.88063694216784,-0.7201002026986356,1.0
2025-02-28,7.203286417616512,12.473989214817484,7.945214548329211,-0.7178314145984501,1.0
2025-03-07,7.184731828964056,12.737235333762042,8.008492298324771,-0.7165237074149764,1.0
2025-03-14,7.391171292747968,12.994163481756129,8.07685735607411,-0.7229858249757584,1.0
2025-03-21,7.307484589355171,13.300618049028195,8.141673652812942,-0.7256921494029211,1.0
2025-03-28,7.500745995273339,13.588891360966219,8.210660269837186,-0.729675734396412,1.0
2025-04-04,6.995897378810184,13.775224509449277,8.264128257183934,-0.7194746079708976,1.0
2025-04-11,5.995209949788373,13.954821516438,8.289293066767568,-0.6826691522226533,1.0
2025-04-18,5.304721919560572,14.242984829175345,8.295716084898292,-0.6285312060851238,1.0
2025-04-25,4.683559476832982,14.360138131831924,8.292206638848517,-0.5715304691703218,1.0
2025-05-02,4.453481910112341,14.401906392936143,8.288299309986003,-0.5199666418427902,1.0
2025-05-09,4.9168429926092685,14.27562029462723,8.29375662349773,-0.47765515568497463,1.0
2025-05-16,5.144751499162303,14.015146757942267,8.304766796196112,-0.442725291026691,1.0
2025-05-23,5.290739559417672,14.077257914954851,8.316486622480411,-0.4053627586422359,1.0
2025-05-30,5.308217723309916,14.069826489541231,8.324214914499079,-0.3589531674244779,1.0
2025-06-06,4.978663093445643,14.046755053309013,8.32574500722578,-0.30934627121906555,1.0
2025-06-13,4.765121561336363,13.83140483928484,8.327134991130592,-0.2658835876738861,1.0
2025-06-20,4.558205732435402,13.501863245942998,8.327074206855691,-0.2251737764162849,1.0
2025-06-27,4.689804527302315,13.245186568529796,8.332119278821757,-0.1945688474651588,1.0
2025-07-04,4.851285594368819,13.284520819693027,8.341207665426758,-0.17247708988725208,1.0
2025-07-11,5.336353307639395,13.353370420178663,8.356838392519228,-0.1538647061847982,1.0
2025-07-18,6.007774325720195,13.23179696238216,8.382880723092057,-0.14682308557433554,1.0
2025-07-25,6.61508192327516,13.229013437753183,8.418031568147468,-0.14903200366042313,1.0
2025-08-01,6.886860239389351,12.899746841521532,8.458031090073625,-0.15425841901868154,1.0
2025-08-08,6.933729955749399,12.738953642333238,8.4994631019164,-0.1586973126355673,1.0
2025-08-15,6.990861847072759,12.574939710011071,8.544153971213982,-0.15711021727580743,1.0
2025-08-22,7.193256206412577,12.592553771496862,8.591418955072971,-0.1425217825136622,1.0
2025-08-29,7.888169884770816,12.810710532873571,8.650294607673981,-0.12084295546429669,1.0
2025-09-05,8.184245156528497,13.087037623561718,8.712333465977817,-0.09406024652673572,1.0
2025-09-12,8.474548894241007,13.458344757666225,8.779435661041862,-0.06685116391078694,1.0
2025-09-19,8.467999215441948,13.38078702271409,8.846828269311457,-0.042775991412202785,1.0
2025-09-26,8.296486094332423,13.291351103362242,8.908867832217375,-0.017429376567913657,1.0
2025-10-03,8.698367594221736,13.02096727768871,8.982093140611742,0.0005116202026824723,1.0
2025-10-10,8.72645826087537,12.914642111120312,9.055348660763105,0.017257621795057076,1.0
2025-10-17,8.595811384075066,13.390088737171936,9.122848677774396,0.03798265133237777,1.0
2025-10-24,8.502994502237073,13.81291652736444,9.185967351784086,0.06175823150176907,1.0
2025-10-31,7.755880033672919,14.094789768828544,9.226041390960626,0.10128075497017797,1.0
2025-11-07,7.407247770861669,14.470511344780785,9.253166811334456,0.1530666499381903,1.0
2025-11-14,7.523443539309278,14.181693460142663,9.276126951762883,0.2151872425108099,1.0
2025-11-21,6.984326715705922,13.960196155651994,9.288989588118268,0.27826741167303304,1.0
2025-11-28,7.202911236988482,14.020297685993292,9.31011519904326,0.3309485999742465,1.0
2025-12-05,7.2307110828161045,13.846602778524161,9.338780319881023,0.3668867149118906,1.0
2025-12-12,7.0170819304436485,13.845381349656108,9.36863091811529,0.3858165666984581,1.0
2025-12-19,7.370272561223457,13.482577471514322,9.405736964250108,0.396343697993494,1.0
2025-12-26,7.427444913351692,12.95649779963336,9.443269392478605,0.40140035114188866,1.0
2026-01-02,7.377787476629304,12.308049080963254,9.479103169655545,0.4060544630667051,1.0
2026-01-09,7.712396724391976,11.46365261630142,9.521847615635814,0.4102421502755851,1.0
2026-01-16,8.018485521565879,10.587350379381686,9.571045854557184,0.41353269990915464,1.0
2026-01-23,8.181011089734202,9.373272099880747,9.623187714676295,0.41994629333690536,1.0
2026-01-30,8.401841003692608,8.78989491468275,9.679951579381203,0.4239220382648359,1.0
2026-02-06,8.02684547206449,9.118585806245544,9.72699810998586,0.428073280325707,1.0
2026-02-13,7.800840090434796,9.957493877061676,9.768181986269472,0.43242322015715917,1.0
2026-02-27,7.643303193509376,11.393498737964745,9.805519471650568,0.4381261735237718,1.0
2026-03-06,7.422020443261464,12.384917320558577,9.838282652002832,0.45146430272841354,1.0
2026-03-13,7.4114039397788565,12.763144158311299,9.868197307972919,0.47687979785646384,1.0
2026-03-20,6.78430547573379,13.259259713981319,9.885916478570273,0.5086599455501126,1.0
2026-03-27,5.909551262628923,13.636667268384908,9.891092611813832,0.5436135183146105,1.0
2026-04-03,5.253373072178988,14.02732711598439,9.891869743743756,0.5716986085995028,1.0
2026-04-10,4.85533529933109,14.173004037308347,9.892133893639755,0.590489031363191,1.0
2026-04-17,5.283297038154411,13.667728612308204,9.894536393315917,0.6128537204334767,1.0
2026-04-24,6.082068038532359,13.33975030868709,9.905087228903279,0.6316718020093113,1.0
2026-05-01,6.8972044809814,12.969395596656945,9.926464258272626,0.6456096008933709,1.0
2026-05-08,7.446115711825757,12.583230612351601,9.956735297242911,0.6560207714848483,1.0
2026-05-15,7.483218881118386,12.703433875792363,9.987294188930019,0.6664002308316537,1.0
2026-05-22,7.356412222455654,12.4173843292465,10.014982161946492,0.6831892858838424,1.0
2026-05-29,7.02537202507783,12.562699065765004,10.03524562228874,0.7094252913012493,1.0
2026-06-05,6.3597882704810464,12.990899638211372,10.044889852393748,0.7404273827313643,1.0
2026-06-12,6.045921920445515,13.170549724411664,10.04923368917497,0.7756697029989841,1.0
